mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
-187.85585,64.54375,-32.898514,27.374931,3.5041306,21.87214,6.4146776,14.154783,12.3987255,-1.7804539,15.261646,12.1229,-7.738021,9.601156,3.6596582,11.283218,-1.5864129,-15.14224,-3.089867,-5.2829533
-170.3938,53.85578,-36.073925,18.04946,6.9548535,22.023216,7.2553096,11.611974,10.376629,-0.47755855,10.152333,11.620777,-10.5215645,11.029559,6.0753846,11.067692,0.3129399,-11.221895,-4.2868576,-4.433982
-202.9561,56.475082,-17.279703,18.977386,1.5094684,28.875298,1.1344113,-1.2857649,16.628046,-2.2825708,7.393961,14.821001,-10.8958235,14.804718,-0.30462563,3.8770914,7.184469,-7.5782394,-3.0052633,-0.9071595
-218.17558,63.264027,-7.9381375,23.626095,-3.6902776,33.805477,4.391058,-6.136878,14.320845,-9.020739,6.0458536,12.354509,-10.177902,15.940531,-7.3380356,-1.4132657,4.2916923,-14.521381,2.9430788,3.8936334
-223.05469,60.497448,-2.4030533,26.378494,-12.157574,32.312065,1.7352352,-7.414693,8.81802,-14.841351,2.6237068,9.997916,-4.770606,18.821072,-6.8531466,-0.42090774,1.6197264,-12.460042,5.703113,3.3307967
-210.52455,48.138607,-7.51618,24.819107,-22.029068,36.033447,4.406498,-6.5308313,13.704585,-8.079786,4.000894,8.573694,-14.108475,19.876339,-0.0011396855,1.819844,8.89829,-4.3941045,4.648937,10.003653
-198.83618,41.04693,-14.457676,23.078175,-9.443064,36.01358,20.54448,2.1232004,12.330074,-10.644033,0.32160002,15.233227,-18.248302,9.683465,-4.9994745,1.8445394,15.147495,-6.6830797,5.96017,12.414505
-203.45341,46.242836,-9.03401,12.471637,-13.204533,27.411667,8.19533,-4.962658,8.711994,-15.92742,2.271394,12.414195,-13.595874,14.3819275,-5.008914,-3.1213226,7.764843,-16.000233,-1.2340516,4.08734
-210.03795,49.077248,-1.4522767,12.7718935,-17.412035,36.142487,5.54326,-10.792545,13.652022,-16.299185,-0.08897206,8.737337,-15.970514,21.545023,2.5269713,-7.494416,4.97377,-9.917589,0.6879875,0.4318974
-193.96773,40.923088,-0.9341963,13.560282,-22.509079,46.27478,2.5106,-18.655136,13.844754,-13.028395,-8.906187,12.675272,-23.91711,19.541895,4.408252,-15.571875,10.468573,7.427534,5.5233355,13.230834
-180.09747,47.01368,7.992774,20.623194,-22.665476,41.634182,2.2274892,-13.576296,19.797806,-12.136795,-4.8507996,19.064018,-22.73777,12.998462,2.779334,-18.564543,13.434761,6.6805525,4.532217,15.509898
-179.02531,59.97863,8.4549885,18.927488,-31.740452,32.91342,2.512273,-6.628173,17.515322,-19.366295,0.61370414,20.888605,-18.487934,13.109361,-0.118361354,-6.406284,18.458637,-2.1786132,5.658845,8.718336
-206.10095,66.68234,3.6468313,11.314924,-35.795105,25.37157,2.0051663,-6.4221296,4.837653,-20.758316,0.7911097,14.296064,-17.87825,14.08938,-6.295642,10.325674,22.582829,2.126667,13.875699,-0.82811224
-236.32545,74.1322,8.169394,25.949759,-29.71405,23.419868,1.2557642,-8.826575,9.066507,-12.390719,8.457035,14.6261425,-16.715109,10.635363,-10.9563675,-0.016597651,22.15015,4.33295,11.193306,-0.9025309
-239.83434,62.83949,0.6741128,48.473396,-39.506626,22.620766,9.527141,-25.170774,9.549113,6.2113743,-2.9360132,20.61829,2.7312133,1.7342738,-3.128821,-0.06193453,-4.5814195,6.1104736,9.915298,-7.2130575
-224.84291,50.181767,3.7791028,71.87799,-55.53733,36.149292,18.393826,-36.39128,19.553371,5.4330616,-16.021883,23.994022,2.9996204,2.0896516,5.2407885,-3.6763647,-7.0319858,3.0041003,6.8450565,-3.2916741
-222.99707,48.693512,0.05501592,66.72746,-58.65684,40.550407,11.139879,-40.20609,23.224318,-5.411016,-13.95011,21.596012,-8.858734,7.1247454,4.424297,4.497489,1.7106434,7.3554893,7.4426928,-9.131765
-235.29707,58.829678,-2.7422934,52.6273,-45.050846,39.074818,10.829029,-31.385948,18.08458,-11.19136,-6.365843,10.245604,-18.87125,7.0231957,-5.732583,4.7349415,2.066856,0.39134538,7.737457,-13.292685
-238.95152,68.89462,1.6600189,45.912262,-38.039356,27.213928,5.0922456,-17.492126,20.182302,-6.6820097,-4.30163,6.9708767,-18.69027,7.9265785,-3.8232923,3.5432425,-4.1047735,-4.1875057,11.786701,-5.711919
-197.4775,92.5242,-14.053173,41.86181,-20.215656,31.165127,12.728903,-19.060349,8.535713,5.8600035,-5.2167954,2.4651043,-10.578081,9.911379,-4.7727175,16.31984,1.392029,-8.062658,11.261149,-2.861955
-176.26202,77.41454,-26.663519,60.75583,-28.096802,43.91501,32.6949,-41.98427,14.200578,15.593063,-17.19133,14.848505,-8.188835,3.6753404,-3.5916123,10.396976,-0.23923762,-10.8761215,9.122433,-1.3288262
-202.1387,51.843395,-13.52162,71.4673,-42.160957,39.532127,33.599045,-44.7837,21.63993,6.4875975,-13.269323,16.535942,-8.990595,9.153021,-3.029744,6.6198606,2.7764866,-14.063429,13.814632,0.7054605
-229.7358,46.46311,-1.7043006,69.71582,-41.75746,29.982506,26.377733,-26.933258,26.120277,0.14855063,-2.2025483,17.888565,-12.702325,11.51347,-5.7111764,5.7254915,3.1692693,-19.450768,14.098412,2.6038184
-233.19423,62.031624,-2.0223775,61.706505,-33.05832,31.304623,21.929132,-22.09101,17.47865,1.7611084,-2.5010223,16.788715,-14.642063,11.492144,-9.540909,8.0620365,8.432688,-9.8847,13.583555,5.7788424
-235.79709,67.084526,-1.5143218,60.109024,-33.42119,26.749496,24.395912,-18.49092,15.275689,5.3743935,-8.117468,9.835455,-4.850259,3.3342094,-13.479842,10.864854,4.5990767,-8.857231,20.78305,3.9309945
-231.24411,48.80796,-0.6170448,74.97099,-56.747578,25.339684,25.335876,-39.805107,29.268555,18.614069,-27.778053,18.193966,6.004628,-5.330725,-6.359458,7.643618,1.2782148,-14.735529,19.640411,8.556283
-231.06079,46.641163,19.239006,70.36969,-61.634468,42.22736,27.285858,-58.31308,40.747826,17.10723,-30.285397,18.594906,9.45083,-1.2192914,-13.495213,10.095134,4.809886,-25.41788,21.814291,11.379062
-224.88658,41.50492,7.2020874,65.43538,-52.79865,36.999878,14.21554,-40.588734,35.92679,0.30514264,-4.0435033,14.485281,-4.100894,3.756168,-12.048546,6.801978,8.701221,-10.044985,23.267025,6.7404385
-233.12366,45.80581,-3.014563,67.35315,-39.22852,33.219215,12.603954,-26.527758,27.345623,-1.8821347,1.8071446,11.458731,-11.909574,7.7272882,-14.479768,3.938006,4.4605217,-6.1394563,22.324402,4.991603
-236.08888,47.209473,-9.778324,72.87842,-34.844776,27.209446,22.906193,-21.17622,19.93935,2.25891,-11.31546,5.7710204,-2.1863382,5.2018003,-21.339657,-4.4036684,-4.216396,-14.908808,16.321354,-4.0826774
-221.31721,40.399197,-8.834101,83.5414,-52.434204,26.208626,39.267677,-32.73184,27.5612,12.074648,-24.058914,13.648067,-4.352436,-4.258894,-15.2128315,-10.060751,-0.75973743,-9.901411,13.305597,-5.676704
-220.5452,37.229645,-1.5756013,77.153915,-56.688515,31.730286,38.310432,-39.923145,34.67296,1.9686902,-26.454014,21.482285,-10.016047,5.726348,-3.3493142,-0.674917,12.373478,-7.0667906,24.545826,-9.5649185
-233.09483,47.580612,4.890793,67.29638,-48.156734,31.079441,26.114712,-41.456867,36.20927,-10.499134,-18.74056,31.285553,-15.050184,8.552294,-1.4510502,6.7628345,9.427134,-17.633245,25.371437,-6.829674
-240.30049,55.146896,1.5183089,64.41576,-44.89471,23.954853,19.994389,-30.732468,26.797407,-8.721281,-10.580515,26.477098,-14.342336,14.028436,-5.1590085,1.9637802,5.3458605,-19.895424,15.210621,-7.8714757
-238.93948,60.079983,-0.75485325,73.851204,-39.939407,13.54437,21.998089,-24.686544,11.726799,2.1791954,-10.860222,15.056874,-4.164378,13.689312,-15.714619,13.078312,14.067924,-13.803421,15.952051,-7.0782223
-220.36256,49.665215,-7.80729,84.74426,-47.362236,20.032362,38.488266,-40.693443,18.52073,14.741611,-23.182997,24.074596,0.34088552,-0.06617409,-3.55636,11.015977,8.047513,-16.071478,19.347443,6.3580546
-225.89154,39.557854,-5.7538996,84.98593,-47.215225,28.089745,33.57552,-54.15971,31.264637,13.023435,-20.883924,30.00594,-3.4601984,1.144469,-8.245393,5.531544,8.604397,-23.538082,25.885958,-0.03940162
-233.73659,43.64975,-0.3116063,82.26431,-33.16715,31.307388,31.78712,-48.59542,28.631853,-0.1889317,-14.951935,27.069641,-14.007723,14.226269,-13.084215,3.6790538,18.610802,-21.482964,22.685339,-2.7745366
-245.61945,51.081596,0.17432573,68.86714,-29.026861,35.80551,35.293507,-39.2179,20.51182,-3.8443828,-18.84319,24.333366,-10.927673,17.450586,-12.841579,3.2240474,18.937431,-18.391973,23.899197,7.9486217
-254.8908,52.606552,-3.6856384,61.867294,-33.305916,29.962112,40.240955,-37.41717,15.091837,11.661842,-24.0365,15.029947,1.883589,19.52366,-15.114962,12.264566,20.855234,-25.21313,12.429087,4.8640795
-239.17986,40.348614,-2.8164005,71.675156,-58.031876,25.37048,48.87768,-54.015182,21.585915,26.961117,-30.711548,16.002674,3.7356863,3.2830815,-15.135302,8.800653,16.852623,-26.997349,3.947569,3.8922987
-230.221,33.552658,0.37041754,68.26428,-65.40671,29.873554,42.901047,-63.85396,29.909893,6.7566767,-33.871273,14.140784,1.1567674,8.739371,-8.601089,9.854518,9.495417,-28.833874,14.7677765,3.2381704
-236.0186,41.312565,3.2723541,61.602783,-51.054596,30.706963,27.830395,-58.160435,44.837643,-1.5822722,-21.787188,26.693073,-10.167904,12.526259,0.31682348,15.4899645,6.589525,-27.772356,21.531395,8.031092
-234.23628,53.790104,3.6505098,52.378094,-49.836044,25.174862,21.2668,-44.165142,40.101852,1.1647632,-20.45121,26.536568,-17.38752,11.707394,-2.608685,11.909655,13.35452,-19.510538,24.9908,9.122854
-242.10747,63.698967,11.015497,56.48967,-42.921623,21.927563,21.649956,-35.13985,29.549562,6.086174,-29.479797,10.622276,-13.849518,8.86328,-16.023232,8.919344,10.47547,-29.231007,24.860252,0.41481504
-243.64018,48.579643,10.411842,69.73811,-58.885704,26.802074,36.685932,-59.180798,28.838823,24.376202,-48.65542,12.667126,5.8309026,-0.67405736,-12.435062,13.952648,9.345608,-32.07912,16.161024,4.748367
-232.23494,35.025322,5.122291,69.423035,-65.492325,33.79366,35.283066,-65.73294,44.10717,17.111673,-35.022285,21.969387,3.025375,-2.586709,-12.341954,13.712024,8.933108,-28.799477,23.19419,-1.8788453
-227.29732,35.143013,5.2391887,74.39445,-47.518295,36.861736,27.661148,-52.14662,46.555374,-4.8236103,-21.029474,23.728754,-11.003826,7.4610934,-12.328304,5.99796,13.742853,-18.206114,19.886112,-3.3934171
-230.23105,42.462708,-1.3942276,64.95886,-42.295364,32.373154,30.533005,-34.22502,36.422283,-13.808893,-17.772976,16.719467,-18.678486,12.039523,-14.017985,6.9959335,17.519001,-11.10762,24.125933,11.443359
-236.36671,54.211006,-5.4254227,59.421577,-40.014618,31.530647,26.186749,-31.337482,24.9146,-6.7226925,-8.226665,13.878407,-11.631774,15.885975,-14.656296,3.8696322,8.429954,-12.334566,25.310205,14.468873
-231.03397,46.0327,-9.784527,70.27609,-44.36496,17.553173,36.748062,-35.02726,15.805841,17.720888,-11.2488,0.582518,-5.579603,16.624683,-7.9759736,12.975527,13.766179,-12.658089,13.282532,5.9667263
-221.01532,34.66691,-5.884309,78.47664,-58.664577,15.209688,43.44275,-51.21747,25.766552,19.582941,-20.143112,4.940017,-5.0609126,10.493694,-10.457035,8.927676,15.820769,-15.870375,13.345736,1.527851
-233.6653,38.5892,11.744455,67.534225,-59.936676,24.64037,44.09147,-60.820175,42.21127,10.779751,-31.203167,16.611504,-2.1486812,15.382681,-16.277372,10.896877,23.696733,-35.498314,16.631596,10.923702
-234.60263,43.95652,17.421553,61.758064,-52.102707,26.958672,28.12323,-52.48633,41.155823,2.665641,-20.375967,17.748497,-8.536829,20.311615,-11.001179,12.689556,24.346521,-30.085064,9.949574,10.060454
-234.17741,49.855247,10.221645,62.10775,-44.01924,28.558487,21.465443,-34.423042,26.993694,-4.554522,-14.4645195,17.579346,-12.017519,15.659283,-8.582418,5.4849567,14.350569,-23.790373,3.8631754,5.518674
-241.82883,54.273075,5.0632534,69.412254,-35.582916,25.24458,21.04047,-20.568893,13.714325,1.8615129,-2.8569481,15.733057,-2.5136783,16.434658,-5.747024,10.699422,10.222504,-17.88901,9.46633,2.9517508
-227.25687,42.19358,-1.0422623,87.082054,-50.54786,21.272705,35.349937,-38.409306,12.572817,13.519891,-17.866842,25.727161,5.8043194,3.617674,2.12956,7.0422626,5.625113,-5.0665126,18.046299,13.854257
-217.15018,40.425262,0.8970437,84.49982,-55.363834,22.416285,40.445805,-47.58573,32.11579,12.335623,-21.874077,31.940071,-7.5364094,-0.007142447,-6.3767185,-1.6467603,9.960676,-13.66619,19.899479,11.330438
-224.18384,43.942253,2.321445,72.797325,-51.882603,12.106814,32.58534,-53.243397,38.25671,-0.024788916,-23.271175,32.654243,-27.22702,15.766925,3.4510412,-5.4665813,15.448225,-19.180092,12.897423,5.910087
-230.51721,43.041176,8.349018,73.37967,-48.12412,19.976044,24.190365,-43.2574,39.33069,-4.880831,-12.737675,27.27286,-22.899942,20.311668,-1.8354719,-7.872637,5.4322934,-15.034636,5.5730405,13.579563
-240.29184,50.565174,5.3266044,68.84483,-46.353615,23.287144,22.000668,-28.462843,33.801453,-0.44968835,-9.570345,17.947586,-20.606586,14.714571,-7.3912997,-5.8255134,3.4719868,-10.4878235,2.4980607,8.496948
-235.89655,52.284676,-4.525873,76.530174,-42.79599,4.1151876,24.381296,-27.365778,9.125815,9.355642,-16.22902,6.125181,-9.446938,9.460082,-8.824569,2.5471325,10.520386,-14.29875,0.08278385,8.614643
-217.86456,44.438732,-4.654743,88.94404,-52.36265,0.47043094,42.90445,-45.566635,13.871,21.849508,-37.277943,16.418623,-5.4883204,2.5786023,-0.7333219,-3.6416435,11.272541,-19.33741,-2.371923,10.909798
-207.11519,44.8929,9.675175,80.90762,-57.77217,22.21622,50.720367,-51.024265,34.659744,12.885909,-36.762825,23.925642,-2.9526424,7.3835216,-4.356248,2.8864431,15.57659,-17.599838,1.9692583,14.711882
-213.38063,32.191254,7.915017,77.22124,-48.74385,27.264439,33.41829,-46.366894,34.864674,-1.6999938,-22.75911,24.750706,-13.202815,20.114208,1.4380134,2.6809645,15.392128,-5.102388,1.8151419,20.929562
-226.80885,34.505386,6.2669287,77.16854,-37.761635,29.320206,20.701159,-45.4861,27.660595,1.6332875,-18.516264,27.907063,-18.259161,15.991289,-0.20201719,-1.6762648,12.503834,-6.4787416,-5.9159975,18.07285
-234.89285,56.162613,5.5067225,65.73555,-36.313385,24.967188,25.20124,-35.281815,25.999128,7.100233,-17.51035,28.730713,-14.3264065,12.63303,-4.071507,-0.5587481,16.586843,-11.575502,2.6427464,8.419928
-223.9306,58.50943,-12.283271,64.07797,-42.094795,12.295065,31.510265,-31.977955,6.14594,13.206562,-16.867887,9.704322,-4.831964,15.886778,-7.795519,1.9232044,14.497692,-15.866541,5.2865596,13.196724
-210.38747,33.75837,-10.214308,85.80077,-57.30085,14.271784,42.537907,-45.15248,6.3209934,20.335499,-32.407734,7.0431843,4.5565586,-0.8293214,-4.341984,-3.0293036,8.673651,-6.2021303,-6.9496565,12.688876
-218.60268,19.6577,-5.8352995,83.3194,-65.505554,22.731495,41.373405,-47.223442,20.938358,13.960887,-41.020653,22.236748,0.09171533,-3.7515469,-4.446886,-1.490282,5.174568,-3.3264794,-10.989681,17.782139
-218.97945,33.388454,-1.9013007,81.93615,-61.599518,24.855534,30.053495,-41.737106,26.275179,8.926331,-36.48851,37.20144,-17.020906,7.0469103,-0.35519505,-0.14867795,0.1645081,-0.25251603,-9.43202,23.370665
-224.04398,48.78888,-0.6051383,81.84607,-48.307045,19.870827,29.435066,-35.36612,25.82508,9.787624,-34.619717,37.73498,-23.4058,12.144549,8.797467,-3.6031938,1.7176166,1.3636298,-7.6715364,20.040836
-236.95811,56.142387,-4.022369,71.408066,-35.525566,25.125244,32.01709,-30.148584,26.158504,13.74192,-29.166245,32.27896,-11.165377,9.669684,7.1420026,-7.9886837,2.5649474,-3.3546872,-8.616991,8.20548
-238.45535,63.918633,-6.650382,70.88898,-34.53115,10.2687235,31.446957,-25.236198,10.59392,18.165987,-16.024399,21.025536,2.7504556,15.206511,2.4838798,-5.2801275,15.542284,-3.036457,-2.6600013,16.51062
-216.02597,51.16818,-9.029607,83.43521,-48.51506,3.6063814,47.909462,-35.864803,5.312766,33.715717,-21.026018,14.888613,13.439865,1.4169778,11.0831375,-1.7232721,10.322649,2.7254739,3.3660073,19.937538
-206.9048,31.118576,5.339574,89.757095,-61.74595,10.928068,48.439415,-46.034153,22.332378,29.791769,-37.792442,10.999393,-1.6491344,-0.66718113,5.176198,-2.8927312,-0.82266504,0.91988367,-9.316372,14.3778305
-219.30322,23.847279,16.378624,80.8273,-59.873676,19.581146,39.993805,-45.140465,34.734474,20.56512,-39.438225,29.260363,-13.332549,0.38345504,-7.068162,-0.87830156,-2.484859,-3.012753,-19.43098,9.712149
-229.95963,38.908264,12.1756,79.09737,-51.090164,16.151096,32.185555,-43.758064,23.89243,12.049319,-41.012897,39.444397,-16.139841,-5.3046894,-6.0143647,-4.272356,-1.845891,-2.4251993,-14.462418,15.492559
-238.88297,56.26805,-4.2198873,78.03407,-40.239468,4.306834,22.02016,-44.87181,11.248981,20.100761,-35.452484,36.260464,-13.060276,-5.333012,4.0220327,-12.103786,-4.7422485,9.641518,-4.475957,14.456442
-243.63731,64.03126,-3.6924558,61.296272,-35.3301,8.091562,25.863163,-35.864807,9.631287,18.394375,-26.654293,25.959206,-10.504589,-5.7261157,9.042406,-13.44104,-5.2859006,5.478389,-5.8107657,7.8267264
-242.40657,65.17066,-3.960229,62.477654,-34.290703,6.044705,30.52856,-28.696964,-1.3689499,22.345543,-17.797155,12.382975,-6.2826166,3.1789994,2.2411032,-8.50994,5.7838907,-3.3058538,-7.376578,18.81007
-233.34312,49.926353,-9.382647,79.19847,-39.769318,5.575785,43.0462,-35.155704,-7.922145,36.299225,-28.699139,3.3054628,13.640094,-4.631069,2.0552564,9.627598,8.560274,-7.3329554,-9.908959,9.76439
-222.5427,38.916435,4.975286,72.405815,-55.790848,14.9660225,51.4504,-51.462265,5.3046646,54.79785,-51.33728,9.208782,22.519182,-14.894537,2.664876,10.235035,2.1106663,-2.334768,-7.3105607,12.784385
